,City,cityID,clusterID,Typology,Country,Car_Modeshare_(%),Public_Transit_Modeshare_(%),Bicycle_Modeshare_(%),Walking_Modeshare_(%),Gasoline_Pump_Price_(USD/liter),Road_Deaths_Rate_(per_1000),Subway_Length_(km),Subway_Length_Density_(per_km),Subway_Stations_per_Hundred_Thousand,Subway_Ridership_per_Capita,Subway_Age_(years),BRT_Length_(km),BRT_System_Length_Density_(per_km),BRT_Stations_per_Hundred_Thousand_Persons,BRT_Fleet_per_Hundred_Thousand_Persons,BRT_Annual_Ridership_per_Capita,BRT_Age_(years),Bikeshare_Stations,Bikeshare_Stations_per_Hundred_Thousand_Persons,Bikeshare_Number_of_Bikes,Bikeshare_Bicycles_per_Hundred_Thousand_Persons,Bikeshare_Age_(years),Congestion_(%),Congestion_AM_Peak_(%),Congestion_PM_Peak_(%),Traffic_Index,Travel_Time_Index,Inefficiency_Index,Population,Land_Area_(sq._km),Population_Density_(per_sq._km),Population_Change_1990_–_2000,Population_Change_2000_–_2010,Population_Change_2010_–_2020,Population_Change_2020_–_2025,Urbanization_Rate_2015_(%),Urbanization_Rate_Change_2015_–_2025_(pp),GDP_per_Capita_(USD),Unemployment_Rate_(%),Cost_of_Living_Index,Rent_Index,Grocery_Index,Restaurant_Price_Index,Local_Purchasing_Power_Index,Gini_Coefficient,Poverty_Rate_(%),Life_Expectancy_(years),Safety_Index,Internet_Penetration,Digital_Penetration,Innovation_Index,Smartphone_Penetration_(%),CO2_Emissions_per_Capita_(metric_tonnes),Pollution_Index_,Street_length_total_(m),Street_Length_Density_(m/sq._km),Street_Length_Average_(m),Intersection_Count,Intersection_Density_(per_sq._km),Degree_Average,Streets_per_Node,Circuity,Self-Loop_Proportion,Highway_Proportion,Metro_Propensity_Factor,BRT_Propensity_Factor,BikeShare_Propensity_Factor,Development_Factor,Sustainability_Factor,Population_Factor,Congestion_Factor,Sprawl_Factor,Network_Density_Factor,Latitude,Longitude,Continent
51,Nanjing,52,12,MetroBike Emerging,China,28.403572342642903,38.92140915341687,39.0,20.0,1.16,18.8,224.3,0.16814093,1.896551724,112.33542320000001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,64.0,67.0,,,,6380000,1334,4800,1483014,1684937,2067299,763099,55.6,9.8,18996.0,2.67,39.67597025703166,15.090590678499161,39.29824548094973,28.377348018241534,66.07321176576798,0.32,1.2525,76.1,64.69,50.1,0.43,39.0,58.0,7.550916485,83.8992900058365,19129441.87,1481502553.0,484.0078403,22551.0,77.44619855,5.004452291000001,3.0424886769999997,1.071681795,0.001579924,0.052632595,0.4869534462,0.0637174543,0.393398842,0.29961048100000004,0.8475179281999999,0.3849602475,0.5783523706,0.8187504595999999,0.2287307713,32.060973600000004,118.79164579999998,Asia
63,Suzhou,64,12,MetroBike Emerging,China,21.850801473857675,51.08896210174822,17.25706370879361,17.869084073100613,1.16,18.8,66.14,0.052119779000000005,1.096654275,25.33457249,5,0.0,0.0,0.0,0.0,0.0,0.0,976.0,18.14126394,22940.0,426.39405199999993,8.0,32.0,54.0,56.0,,,,5380000,1269,4200,1009573,1549915,2017755,566797,55.6,9.8,21988.0,2.12,39.46,14.46,40.11,30.49,74.41,0.32,1.2525,76.1,64.69,50.1,0.43,39.0,58.0,7.550916485,78.85,5302841.937,4893510003.0,328.98082610000006,9281.0,922.8089507000001,4.956344191,3.155080214,1.051407535,0.002040176,0.028038959,0.22025144030000002,0.0801560734,0.6669574924,0.32021621969999997,0.7234906264000001,0.3380622168,0.4892223489,0.6718114205,0.3958008785,31.3016935,120.5810725,Asia
36,Edmonton,37,7,Auto Sprawl,Canada,76.7,11.3,1.1,4.1,0.92,7.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,36.0,142.44,34.93,164.19,1060000,855,1100,93762,196454,204387,102318,81.8,1.8,62832.0,4.8,73.47,29.96,71.58,70.73,115.6,0.44,21.250471087378727,82.2,59.84,94.7,0.78,42.0,67.0,44.1,27.38,6264058.808857209,5477099805.476981,158.269542043609,23705.08431663186,995.6088246553993,4.893045475630069,2.8981752686457756,1.1266263832574963,0.012706976616482811,0.03108017787743649,0.0463316412,0.1632844593,0.3455042458,0.8055450312000001,0.41801369850000003,0.0254809519,0.1038962101,0.7573134986,0.3848836032,53.535410999999996,-113.50799599999999,North America
298,Providence(RI),299,7,Auto Sprawl,United States,89.2,2.5,0.2,3.4,0.68,4.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,42.0,176.58052604230582,38.632169740761675,194.35213570938456,1205000,1412,800,130789,194837,244359,121845,81.6,1.7,43672.0,9.8,83.6,36.59,77.92,85.35,89.55,0.467,28.1,79.9,42.76680831995789,75.5,0.78,43.0,72.0,12.8,32.901228783416826,1126758.668,13836147501.0,105.99799329999999,6302.0,12279.60156,5.637007651,3.040946444,1.028550345,0.002010758,0.025967437000000003,0.0005634867,0.1619380702,0.3408468271,0.7385640904999999,0.311850093,0.0421408375,0.1772847985,0.4885890557,0.7539153163,41.8239891,-71.4128343,North America
108,Port-au-Prince,109,1,Congested Emerging,Haiti,11.423718840884536,44.22722302929175,2.295068658844023,32.98882196170879,0.92,14.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2700000,267,10100,559197,449990,730863,435848,58.6,8.9,729.3,,34.302505892731055,9.38398122701806,29.74058147304318,25.30348510631781,45.729366847362336,0.52,40.6,63.5,45.9507781314496,10.6,0.15,34.728525283544535,26.47955445676972,0.23061016,68.04047434662176,2957657.191,2461708239.0,125.17594340000001,13571.0,832.3169588999999,5.045068583,2.571249728,1.08786769,0.000841533,0.0,0.07247179200000001,0.0761211066,0.3660957558,0.06316250799999999,0.3059553375,0.2466616045,0.6916962064,0.2731250682,0.3012813996,18.547327,-72.33959279999999,North America
246,Lome,247,1,Congested Emerging,Togo,11.330336312543997,41.58650703291981,5.538771114658974,27.894173371492258,0.94,31.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1735000,207,8400,341755,549318,698036,320519,40.0,5.1,558.1,,60.308496160274764,43.304033154205925,55.98613050161237,41.30315424201495,18.48213809843381,0.3,34.6,59.9,51.13566084808072,5.5,0.18,24.76333992034483,20.778522922068362,0.321781847,98.58176128176999,4124167.355,3275129881.0,104.9726979,23292.0,794.1311784,5.70935209,2.92605411,1.027425643,0.00018251,0.0,0.0708573274,0.0283407845,0.34621447829999996,0.0261646858,0.2900837682,0.21229291399999997,0.6883938281,0.426501555,0.3833406948,6.15803455,1.2516823732466331,Africa
230,Daejeon,231,6,Hybrid Giant,South Korea,44.0,28.0,2.0,26.0,1.47,9.1,22.7,0.171969697,1.396825397,26.66666667,11,0.0,0.0,0.0,0.0,0.0,0.0,145.0,9.206349206,0.0,0.0,0.0,39.47552961936835,58.20284971951478,77.46246324449143,112.85661686552399,32.146699711492275,102.3674368358711,1575000,132,11900,325450,158255,147517,32342,82.5,1.3,24215.0,3.0,57.7882410874654,18.912054015614356,65.60958049081829,30.872123171625848,98.44726470720195,0.3305081882089038,5.008698286273424,82.3,80.47233692643758,92.3,0.82,40.0,88.0,5.4,48.907848332453334,3592203.038,3660282316.0,131.4958283,16279.0,1018.951957,5.585404317999999,2.975365708,1.063103808,0.001051504,0.027003556,0.2758719041,0.1371809826,0.4649616474,0.5128820574,0.5182611786,0.045782612800000004,0.4935318175,0.402740872,0.35652132909999995,36.3496,127.3848,Asia
90,Marseille,91,6,Hybrid Giant,France,54.0,11.0,1.0,34.0,1.86,6.2,21.5,0.031204644,1.739130435,49.56521739,40,0.0,0.0,0.0,0.0,0.0,0.0,122.0,7.5776397520000005,672.0,41.73913043,11.0,40.0,62.0,75.0,152.3462685588628,38.696347539074985,153.88321711606855,1610000,689,2300,57886,109352,211376,102847,79.5,2.2,40203.0,11.4,65.23,22.58,57.58,69.02,102.28,0.33735687222314215,10.160661093013285,82.4,39.46,83.3,0.72,42.0,49.0,9.5,65.33,2017026.389,3325429814.0,95.95292273,12384.0,1648.679379,4.415161764,2.675387659,1.09999217,0.004885099,0.018914056999999998,0.274039346,0.1493097147,0.48988554630000003,0.605760421,0.4150095246,0.046363327999999995,0.4919264097,0.1633413931,0.33380464449999997,43.2961743,5.3699525,Europe
314,McAllen(TX),315,7,Auto Sprawl,United States,89.5,0.4,0.0,1.2,0.6,12.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,38.0,147.63335983313326,32.476581355786934,183.79568499156187,860000,927,800,264416,291429,160727,79297,81.6,1.7,20361.0,10.8,65.87269744137184,39.190800089001236,64.16193615100873,64.6360231762545,138.83179932912935,0.469,23.8,78.5,54.314325152280546,68.1,0.78,43.70435065305225,72.0,8.3,34.78072467941632,1912104.424,5661885140.0,170.3130332,6520.0,2961.075279,5.4295049010000005,2.836516713,1.0743818509999998,0.0042121829999999996,0.007325696,0.016565214499999998,0.15365244960000002,0.336033088,0.6522604774,0.3163071669,0.0405794376,0.1478556024,0.6117828495000001,0.4424315089,26.2043691,-98.230082,North America
85,Alexandria,86,1,Congested Emerging,Egypt,8.87990847865655,54.521543592029765,3.301610412179148,33.05971705098587,0.37,12.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4775000,293,16300,528588,808170,1117087,671921,43.1,1.9,7100.0,,32.86167654944189,9.813205610061578,27.03815991967131,26.357887237886867,23.679406294914713,0.34,15.3,70.9,43.07,38.6,0.4,34.0,16.735967595691868,2.431261947,92.35,1586712.995,1462651328.0,108.101444,8834.0,921.8121572000001,5.701517886,3.1201570960000002,1.035170355,0.000223405,0.04932966,0.0938324298,0.0509910917,0.37076204170000004,0.1635057161,0.3459135372,0.2517962394,0.6858617509,0.45984732450000004,0.293474639,31.199004,29.894378000000003,Africa
21,Rio de Janeiro,22,4,BusTransit Dense,Brazil,17.69,45.36,2.42,29.36,1.43,16.7,58.0,0.028712871,0.347016504,19.31443081,38,168.0,0.083168317,2.031316124,3.2331781630000003,79.54126111,7.0,60.0,0.507829031,300.0,2.539145155,7.0,47.0,63.0,81.0,265.74,57.96,287.11,11815000,2020,5800,1207772,1064486,1153241,600812,85.7,2.1,23176.0,5.5,55.68,24.14,40.01,48.26,43.07,0.58,23.85,75.0,22.48,54.2,0.5,42.0,41.0,2.465870235,74.57,13444414.48,5036597298.0,110.41824,71554.0,374.6237744,5.166194346,2.852132468,1.050029006,0.001541384,0.015178093,0.2878019792,0.6841013359,0.4220030793,0.3768447283,0.14759961259999999,0.2542392773,0.7634452639,0.4562563328,0.4869231324,-22.911013699999998,-43.2093727,South America
131,Shiraz,132,2,BusTransit Sprawl,Iran,51.653433148576205,14.615888652501917,1.3959982189687603,20.140678406933354,0.36,32.1,10.5,0.042682927,0.41343669299999997,10.33591731,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03297480251058,36.806010201437566,49.68979865657768,222.10035938348432,47.55034294314919,223.4186537540804,1935000,246,7900,180212,185012,235288,108284,73.4,4.4,6733.9,5.9747348226949875,42.46514427213892,18.12506990019048,35.53764411447235,33.712208556117695,90.51526637309509,0.44000000000000006,16.241083154566724,75.5,53.158484354824004,57.2,0.43,33.40854597095761,45.00000000000001,7.996848537999999,78.99785510251789,4147210.9910000004,3761504102.0,102.8803798,23284.0,906.9960777000001,4.526978875,2.566238229,1.04573742,0.0004919459999999999,0.0,0.1209010249,0.11342861189999999,0.3892517543,0.2349070384,0.27293330120000003,0.1040576392,0.5459088686,0.7795039103,0.3475904333,29.6060218,52.537804099999995,Asia
256,Odessa,257,1,Congested Emerging,Ukraine,11.42901573863536,52.80471671322458,3.5242205408403318,45.639074472345314,1.12,13.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1010000,207,4900,-55370,-27388,24269,19372,69.7,2.4,2905.9,,28.74,7.54,20.56,28.56,40.34,0.3978868967167567,26.090490517673214,71.3,45.985624689749855,41.8,0.43,29.0,27.0,5.959632751,89.29689061208413,1912328.1919999998,2187179142.0,185.1058167,6102.0,1143.7258259999999,5.488929628999999,2.921590749,1.047784112,0.000513848,0.0,0.0870367316,0.0835991039,0.40270290090000005,0.1507053893,0.2994876318,0.0629953479,0.6562928928,0.2981269079,0.36707786340000004,46.4873195,30.7392776,Europe
25,Recife,26,4,BusTransit Dense,Brazil,29.44,44.35,1.4813321623478797,23.43,1.3,23.4,39.5,0.09541062800000001,0.82962963,32.65185185,32,51.15,0.123550725,0.503703704,40.91851852,62.33413333,36.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,65.0,259.1,53.6,444.44,3375000,414,8100,540211,454486,525212,245248,85.7,2.1,10359.0,8.56008999977794,49.87,13.66,41.13,36.03,41.14,0.57,22.938342464860927,75.0,22.6,54.2,0.5,35.0,41.0,2.465870235,63.55851404463587,3741851.6769999997,8346713569.0,97.18337991,22835.0,2230.637206,5.239495174,2.8653303639999996,1.045125863,0.0007509639999999999,0.003925615,0.3222425464,0.7456021301000001,0.3958866722,0.287749633,0.06714656719999999,0.12487179359999999,0.6392092338,0.4268486572,0.505700629,-8.0584933,-34.8848193,South America
175,Casablanca,176,1,Congested Emerging,Morocco,19.0,13.0,4.214313892305339,53.0,1.16,20.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3240000,272,11900,254493,72710,570662,331400,60.2,4.7,9274.0,,37.77,14.18,33.9,25.25,48.9,0.52,4.8,74.3,47.43,60.0,0.33,34.0,20.07275128541748,1.750481949,92.86,3500693.2180000003,7985208967.0,94.03135238,22615.0,2281.036489,5.5944091060000005,3.1153749580000003,1.054997713,0.0015110260000000002,0.019852746,0.0643710994,0.0776423113,0.3879740417,0.1548651517,0.33737697409999995,0.1685833116,0.6405532178,0.2786029055,0.48203130920000004,33.5675527,-7.6187566068227275,Africa
83,Quito,84,4,BusTransit Dense,Ecuador,22.6,61.7,0.3,15.4,0.39,20.1,0.0,0.0,0.0,0.0,0,69.0,0.128731343,4.270613108,24.31289641,105.67801270000001,23.0,25.0,1.057082452,425.0,17.97040169,6.0,38.825484902004234,58.23572126369771,69.44462661354294,172.83135523857496,42.88990298873752,167.16878857811744,2365000,536,4400,269603,240338,335990,208421,63.7,2.7,5191.1,8.03536403583679,46.41,15.9,42.99,35.54,36.1,0.51,16.4,76.2,45.25,77.4,0.41,33.0,34.030690849118415,2.779287585,66.79,4843218.065,6896621850.0,103.6980637,26851.0,1423.975084,5.094471316,2.86398702,1.071038158,0.000769157,0.00484411,0.1276468854,0.8210933267,0.43259652600000004,0.2955487516,0.23421981620000001,0.1073418769,0.688155658,0.6642391745,0.42784394579999996,-0.2201641,-78.5123274,South America
102,Accra,103,1,Congested Emerging,Ghana,13.0,62.0,5.670872126092121,12.0,1.05,26.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4095000,971,4200,476573,795530,1132608,626340,54.0,6.0,1707.7,,64.46,48.97,59.9,44.06,14.1,0.5,10.6,62.4,51.89,29.6,0.16,24.972016442906263,21.0,0.558786409,101.66,6602718.654,5238230551.0,131.0583298,30464.0,793.3445032999999,5.325573134,2.756400798,1.042460365,0.00043099,0.004370785,0.1005645896,0.047194287800000005,0.2733868687,0.1800482911,0.3260724135,0.2540751385,0.7532008066,0.45723093340000004,0.4289084044,5.560014099999999,-0.2057437,Africa
146,Sapporo,147,6,Hybrid Giant,Japan,45.1,19.0,10.9,24.1,1.34,4.7,48.0,0.082332762,1.9206680580000002,87.68267223,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0499320876695,57.561017954548554,75.39514764029927,117.46397807417289,33.1209243143434,105.34568985659713,2395000,583,4100,188890,206043,232366,46009,93.5,2.8,32446.0,4.6,52.07646769845637,17.14514138675518,56.56949020151519,30.700627832684464,81.93997000175968,0.3313314396909299,7.540676052863452,83.7,78.68838954262135,90.6,0.75,41.0,39.0,5.2,53.511023476529665,8731981.463,4565664862.0,90.06964076,58347.0,522.8669897,6.1609545820000005,3.180623166,1.072912214,0.00043630199999999996,0.007110503000000001,0.3875985964,0.14319040119999998,0.4167909356,0.4709775376,0.4840713849,0.036321523599999996,0.5254378691,0.3512529076,0.5191288179,43.061935999999996,141.35429240000002,Asia
110,Hong Kong,111,9,MassTransit Heavyweight,Hong Kong,6.0,48.0,12.011842066102062,44.7,2.05,1.8,174.7,0.612982456,1.222527473,234.478022,38,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.373626374,3000.0,41.20879121,1.0,36.0,57.0,68.0,154.06,43.26,179.42,7280000,285,25600,1017456,269872,749955,357303,100.0,0.0,36776.2,3.4,76.51,81.13,75.87,54.37,89.34,0.54,12.8,83.45,79.97,80.5,0.79,48.0,56.397718836568885,6.2600473039999995,68.37,2214745.297,1888228895.0,148.30221619999998,9025.0,852.5715791000001,3.7287365410000004,2.949125753,1.1314909359999998,0.006411275,0.07987073,0.8889071279999999,0.15790235449999998,0.3095914148,0.7284275929,0.5621176982,0.1739277184,0.588518006,0.17089335719999998,0.1092550301,22.2793278,114.16281310000001,Asia
86,San Salvador,87,2,BusTransit Sprawl,El Salvador,33.915216295279166,44.00342117553845,0.7720621113435893,23.82737215195658,0.92,21.1,0.0,0.0,0.0,0.0,0,6.0,0.028985507,1.2924300678533795,2.306593100254512,5.31147541,5.0,0.0,0.0,0.0,0.0,0.0,31.09634471589402,60.404173312838694,62.836930522524895,157.5225660305293,35.81474777204887,150.1840296028518,1525000,207,7400,278402,322418,339775,176476,66.7,4.3,3802.9,5.061743669647862,45.73,9.95,39.91,34.7,32.22,0.41,28.5,73.5,24.21,28.5,0.38,33.0,35.0,1.0441625159999999,71.31832813398148,3730117.6160000004,3030330178.0,119.0893818,17427.0,812.3953425,4.724975141,2.593553199,1.0938476259999999,0.002455236,0.011616172,0.055794088799999995,0.1811177019,0.390473158,0.2183934203,0.2721874136,0.13422662,0.5741092483,0.5485491464,0.2792926626,13.698993900000001,-89.1914249,North America
205,Moscow,206,2,BusTransit Sprawl,Russia,26.0,49.0,1.182667815441749,24.0,0.73,7.0,338.8,0.063804143,1.225105613,147.917924,82,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.905250453,2750.0,16.596258300000002,2.0,44.0,71.0,94.0,230.07,53.55,224.45,16570000,5310,3100,1017892,1467114,1006370,98090,74.0,1.3,45803.0,0.98,41.76,27.44,31.16,49.63,58.12,0.45,10.5,68.5,54.27,61.4,0.5,47.0,45.0,12.46681628,63.21,8786846.515,3975748191.0,223.4644723,23763.0,452.4658743,4.462705714,2.887878899,1.0703776390000002,0.001938303,0.002760065,0.7138832352,0.1198022057,0.4440291957,0.4567068615,0.27295073059999997,0.2287949308,0.7581251451000001,0.7050808148000001,0.5719726936999999,55.7504461,37.6174943,Europe
55,Xi‚Äôan,56,12,MetroBike Emerging,China,11.88,36.26,37.6,16.6,1.16,18.8,90.0,0.096566524,1.0731707320000001,50.40650407,6,0.0,0.0,0.0,0.0,0.0,0.0,900.0,14.63414634,20000.0,325.203252,7.0,40.34466969641126,60.918415309841336,67.93622586379463,,,,6150000,932,6600,1533298,1155513,1456948,626279,55.6,9.8,10812.0,3.4,39.84239266875085,15.66313048619753,38.385673200530555,26.36180580873974,58.403481888711084,0.35,1.2525,76.1,64.69,50.1,0.43,36.0,58.0,6.8,87.21484064357905,4964502.881,4735599258.0,293.70542989999996,9822.0,953.8919346000001,4.9524484189999995,3.005224475,1.051722467,0.00139465,0.029375134,0.2844824777,0.0781927464,0.6220263576,0.2734292324,0.7682285038,0.3324807576,0.5793382982,0.6474112713,0.3735017548,39.6884036,116.8101625,Asia
126,Bandung,127,1,Congested Emerging,Indonesia,13.73339864987166,30.58664615473206,5.156483794460013,29.834705514386407,0.67,15.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.519031142,350.0,6.055363322000001,1.0,,,,,,,5780000,466,12400,102871,261361,509018,338294,53.7,6.6,3974.1,,36.29,8.12,42.5,16.97,27.35,0.33,8.3,69.1,46.65377667643196,28.5,0.34,30.0,21.0,1.907781259,78.12,4072956.6739999996,3241736479.0,118.49290649999999,20193.0,795.9172511,5.210238666,2.698619903,1.099410517,0.002263946,0.011509638,0.08725465519999999,0.0426886337,0.39569411479999994,0.10389828179999999,0.36182142920000004,0.1985029522,0.6861797148000001,0.3809360772,0.3100806163,-6.9344694,107.60495390000001,Asia
127,Tehran,128,2,BusTransit Sprawl,Iran,35.0,13.0,1.5,36.0,0.36,32.1,178.0,0.10906862699999999,0.782735918,65.83760059,18,130.0,0.079656863,1.133869788,9.070958303,43.89173372,10.0,0.0,0.0,0.0,0.0,0.0,29.542407137136586,38.99110653885404,51.56655791289173,270.07,55.31,258.75,13670000,1632,8400,514787,363094,895356,432929,73.4,4.4,6733.9,5.742368486639316,40.18,21.82,34.81,34.12,44.33,0.44000000000000006,15.85705124456013,75.5,44.27,57.2,0.43,33.0,45.0,7.996848537999999,86.96,12182342.57,8996909980.0,90.19080474,77360.0,738.5205209,4.414834302,2.652279331,1.054460824,0.000489163,0.002563572,0.35687116869999996,0.5167622385,0.40111003549999996,0.2169342239,0.1660035851,0.2322026673,0.6107480029,0.8213439323,0.5230345815,35.7006177,51.4013785,Asia
261,Birmingham,262,10,MassTransit Moderate,United Kingdom,64.8,17.04,1.53,8.57,1.68,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,46.0,51.0,169.20414664991276,40.934235348069876,176.37331339759726,2530000,599,4100,-15803,-11992,179529,149990,82.6,2.2,31572.0,11.8,65.06,28.32,52.91,69.61,102.97,0.39,16.10747988095578,81.2,48.49,89.8,0.77,41.0,68.0,4.68,41.62,4791803.646000001,9150291741.0,90.41991972,30143.0,1909.571514,4.556641534,2.4522247040000003,1.058733709,0.008906684,0.012823666000000001,0.057686202400000004,0.1469471929,0.38254910950000004,0.6501395805,0.4029233301,0.0308425142,0.31654955960000003,0.22140161260000002,0.4018683164,52.479699200000006,-1.9026911,Europe
12,Dhaka,13,3,Congested Boomer,Bangladesh,24.9321428813292,34.18408171656751,9.611693351200291,22.75654864820583,1.06,13.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,317.46,62.33,371.95,16235000,368,44100,3664250,4644700,5134639,2842057,34.3,7.3,972.88,23.0,36.95,6.91,30.9,26.38,39.02,0.31,49.8,62.8,29.39,31.9,0.18,31.0,17.0,0.43873596600000003,95.9,5518574.722,4756500754.0,113.8860169,28373.0,861.907466,5.120013027,2.6304076430000003,1.072213882,0.000604287,0.0,0.08392647240000001,0.0857374773,0.4018415535,0.0240688948,0.06315250530000001,0.816198717,0.6462906427,0.0394419898,0.3114786443,23.810651,90.41264659999999,Asia
16,Antwerp,17,10,MassTransit Moderate,Belgium,41.0,16.0,23.0,20.0,1.73,4.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,14.18719212,1800.0,177.3399015,7.0,30.0,51.0,62.0,108.86849468900506,30.32455158568929,111.25096298873652,1015000,635,1600,28907,33583,62587,44167,97.9,0.3,60248.0,6.1,80.0,27.52,70.62,89.67,97.48,0.28,22.608502704816996,81.1,58.09,82.2,0.74,40.0,53.44045295995848,15.1,65.5,2800268.058,5493353624.0,141.2137195,12013.0,1961.7242030000002,4.746740075,2.8742393510000004,1.0613467090000002,0.005677309,0.03159854,0.0697356455,0.13728008630000002,0.45037762509999996,0.7406847969,0.5581984152,0.009163187199999999,0.39230133799999994,0.3205393115,0.3921719165,51.2211097,4.3997081,Europe
42,Shanghai,43,11,MetroBike Giant,China,20.0,33.0,20.0,27.0,1.16,3.8,588.0,0.151351351,1.6045845269999999,135.243553,24,0.0,0.0,0.0,0.0,0.0,0.0,596.0,2.627286753,19165.0,84.48313864,2.0,41.0,76.0,77.0,189.35,45.32,196.95,22685000,3885,5800,6135953,5595078,6566460,2283379,55.6,9.8,16524.0,4.3,55.12,36.62,58.32,39.67,79.45,0.44,2.43,81.74,69.81,50.1,0.43,49.0,58.0,14.4,86.8,31570838.99,982555292.3,384.8506594,45871.0,31.12224203,4.947042462,3.044335249,1.0442187809999999,0.001019513,0.04584214599999999,0.7444695048000001,0.1047092458,0.459971917,0.45616871729999997,0.6648247354,0.9270683187000001,0.6886867848,0.7101364634999999,0.43073087299999996,31.232275800000004,121.4692071,Asia
87,Addis Ababa,88,1,Congested Emerging,Ethiopia,7.0,55.0,8.0,30.0,0.68,25.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3465000,474,7300,585780,542029,961902,824645,19.5,4.7,6000.0,,45.8,22.11,38.24,23.82,16.38,0.61,25.7,64.8,55.72,4.4,0.1,22.0,4.0,0.112462805,84.51,5227096.285,6308259649.0,90.71355185,34555.0,1206.838234,5.453475856,2.8854482189999997,1.051272148,0.000403948,0.003565848,0.0801887264,0.0357004196,0.34059013759999995,0.0120777567,0.26518033,0.2682351959,0.7473629329000001,0.44666712490000005,0.4187805019,9.0,38.75,Africa
40,Valparaiso,41,5,Hybrid Moderate,Chile,31.106893958230096,41.13150294996372,0.2720787726830387,20.094802291456478,1.36,12.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.705370066902894,54.71881890530848,59.072837473826866,184.19866197814792,41.92139953138071,199.3606890690657,880000,161,5500,70643,70532,129695,70269,89.5,1.4,15019.6,7.0,60.17059333169219,22.620250319517606,54.53228329604434,54.209865952932404,63.730896587625395,0.52,12.4,80.5,42.03550130746085,66.7,0.58,33.0,65.0,2.2,56.44749516865396,452479.1405,5874133709.0,164.2392525,1576.0,12982.10941,5.397089397,2.8264033260000003,1.095118454,0.023112481,0.0,0.05128922650000001,0.1308565242,0.36545162979999996,0.46709578700000004,0.3676814032,0.0274931834,0.4634540766,0.274027416,0.3719721295,-33.0458456,-71.6196749,South America
304,Jacksonville(FL),305,7,Auto Sprawl,United States,88.7,1.7,0.6,2.0,0.67,14.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,48.0,186.86329467912276,38.457770883335414,200.3955539117608,1170000,1373,800,144511,180232,196568,98437,81.6,1.7,42316.0,6.9,73.56,33.31,73.66,73.9,111.13,0.474,16.4,79.4,40.0,76.2,0.78,41.0,72.0,18.8,38.59927802994412,10677976.37,2823664894.0,173.5945826,34318.0,264.43820409999995,4.914261889,2.6880993660000003,1.0813014909999998,0.006412489,0.026840436000000002,0.0277851596,0.1581518875,0.3334998407,0.707307694,0.3607969017,0.0412296517,0.1640965667,0.7892085543999999,0.2898240529,30.3321838,-81.655651,North America
